min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,n_windows,avg_HR,std_HR,min_HR,avg_ROI,std_ROI,min_ROI,total_PnL,avg_PnL,total_signals,avg_signals,avg_sharpe,min_sharpe,worst_dd,avg_pf,min_pf,avg_pct_pos_wk,avg_pool,avg_hhi,avg_top3,pos_windows,win_rate_windows,stability_score
0.65,10,9,YES,0.0,0.5,5,0.32792,0.04174071154161127,0.2829,40.888,82.29608538685179,-6.64,43285.0,8657.0,1800,360.0,1.1999999999999997,-1.18,4808.0,5.154,0.66,0.5158,72.6,0.211,0.48819999999999997,3,0.6,-2.252042693425895
0.8,50,6,ALL,0.3,0.8,5,0.72404,0.07551783233117863,0.6102,10.863999999999999,18.156454224324747,-13.64,35757.0,7151.4,1823,364.6,5.024,-1.98,973.6,inf,0.48,0.7445999999999999,29.2,0.1443,0.3756,4,0.8,-2.3062271121623743
0.6,50,3,YES,0.0,0.7,5,0.4202,0.016342123485030956,0.3948,24.214,45.40261203939703,-12.94,446784.0,89356.8,26383,5276.6,0.7919999999999999,-4.37,98526.3,5.468,0.12,0.4734,561.2,0.16354000000000002,0.4018,4,0.8,-2.3693060196985147
0.55,10,6,YES,0.0,0.5,5,0.2994,0.03409464767379184,0.2653,24.451999999999998,47.21310008885246,-11.5,372643.0,74528.6,15514,3102.8,0.6060000000000001,-4.3,40525.0,3.35,0.24,0.38900000000000007,441.0,0.1709,0.4004,4,0.8,-2.60455004442623
0.55,30,6,YES,0.0,0.5,5,0.29938000000000003,0.03418335852428779,0.2654,24.461999999999996,47.24658580257414,-11.56,372540.0,74508.0,15507,3101.4,0.6039999999999999,-4.32,40782.2,3.3579999999999997,0.24,0.38900000000000007,435.4,0.17104000000000003,0.4004,4,0.8,-2.629292901287073
0.55,30,3,YES,0.0,1.0,5,0.5341,0.013780239475422763,0.5171,6.268,13.89933523590247,-7.16,335576.0,67115.2,74306,14861.2,0.039999999999999994,-5.16,126914.2,2.946,0.11,0.45120000000000005,1351.4,0.08852,0.28280000000000005,4,0.8,-2.8296676179512352
0.65,30,3,YES,0.0,0.7,5,0.45418000000000003,0.015131655560446754,0.4282,3.6719999999999997,9.2484766313161,-6.54,18618.0,3723.6,14468,2893.6,0.45600000000000007,-3.52,19799.3,2.1879999999999997,0.25,0.48900000000000005,586.0,0.05322,0.23819999999999997,3,0.6,-2.91423831565805
0.8,10,9,ALL,0.0,0.7,4,0.5519000000000001,0.15768286738471837,0.3235,35.0975,52.14131463308791,-40.02,32604.0,8151.0,549,137.25,1.7325,-5.08,1489.2,155.03,0.1,0.627,16.0,0.406975,0.65,3,0.75,-2.979157316543958
0.8,30,9,ALL,0.0,0.7,4,0.5519000000000001,0.15768286738471837,0.3235,35.0975,52.14131463308791,-40.02,32604.0,8151.0,549,137.25,1.7325,-5.08,1489.2,155.03,0.1,0.627,16.0,0.406975,0.65,3,0.75,-2.979157316543958
0.8,50,9,ALL,0.0,0.7,4,0.5519000000000001,0.15768286738471837,0.3235,35.0975,52.14131463308791,-40.02,32604.0,8151.0,549,137.25,1.7325,-5.08,1489.2,155.03,0.1,0.627,16.0,0.406975,0.65,3,0.75,-2.979157316543958
0.8,10,6,ALL,0.3,0.8,5,0.7232000000000001,0.07951609899888198,0.6,10.553999999999998,18.527690897680692,-15.08,36485.0,7297.0,1882,376.4,5.048,-2.13,973.6,inf,0.45,0.7445999999999999,36.6,0.13088,0.35419999999999996,4,0.8,-3.2338454488403476
0.8,30,6,ALL,0.3,0.8,5,0.72314,0.07946818860399425,0.6,10.55,18.525761792703694,-15.08,36449.0,7289.8,1881,376.2,5.0520000000000005,-2.13,973.6,inf,0.45,0.7445999999999999,35.8,0.13091999999999998,0.3544,4,0.8,-3.2368808963518463
0.65,10,6,YES,0.0,0.5,5,0.305,0.033422148345072025,0.2798,11.412,23.392639226902126,-10.0,36495.0,7299.0,4004,800.8,0.9119999999999999,-1.81,11386.8,2.426,0.51,0.46880000000000005,211.2,0.1238,0.35760000000000003,3,0.6,-3.2843196134510624
0.6,50,9,YES,0.0,0.7,5,0.43635999999999997,0.021975281568162003,0.4141,61.59999999999999,124.68144749721188,-8.78,427124.0,85424.8,7591,1518.2,1.0699999999999998,-3.06,25608.5,20.596,0.33,0.4734,110.4,0.3121,0.5357999999999999,3,0.6,-3.3747237486059514
0.6,30,9,YES,0.0,0.7,5,0.4363,0.022019536779868922,0.4141,61.58599999999999,124.69132940986715,-8.85,426924.0,85384.8,7593,1518.6,1.066,-3.08,25708.5,20.596,0.33,0.4734,110.6,0.31199999999999994,0.5357999999999999,3,0.6,-3.414664704933584
0.6,10,9,YES,0.0,0.7,5,0.4363,0.022019536779868922,0.4141,61.58599999999999,124.69132940986715,-8.85,426924.0,85384.8,7593,1518.6,1.066,-3.08,25708.5,20.596,0.33,0.4734,110.6,0.31199999999999994,0.5357999999999999,3,0.6,-3.414664704933584
0.85,30,3,NO,0.0,0.7,5,0.60302,0.09920678908219939,0.5,16.06,30.7195467088953,-13.97,14096.0,2819.2,548,109.6,1.294,-2.57,1606.9,inf,0.36,0.6066,42.6,0.14332,0.40519999999999995,4,0.8,-3.4907733544476516
0.65,30,6,YES,0.0,0.5,5,0.30484,0.033550007451563994,0.2798,11.388000000000002,23.59246744196122,-10.39,36330.0,7266.0,4000,800.0,0.898,-1.89,11644.0,2.426,0.49,0.46880000000000005,206.2,0.12412000000000001,0.358,3,0.6,-3.5252337209806077
0.6,30,3,YES,0.0,0.7,5,0.41594,0.016207189762571447,0.396,20.017999999999997,39.48295417012258,-12.86,401804.0,80360.8,29843,5968.6,0.458,-4.86,109005.1,4.878,0.08,0.45120000000000005,917.4,0.13943999999999998,0.35919999999999996,4,0.8,-3.5814770850612936
0.8,10,9,YES,0.0,1.0,4,0.771425,0.09115581440588418,0.6429,11.552499999999998,20.53036024200907,-17.26,13380.0,3345.0,821,205.25,3.1575,-5.21,1029.1,inf,0.13,0.6695,16.0,0.318325,0.59625,3,0.75,-3.8906801210045368
0.8,50,9,YES,0.0,1.0,4,0.771425,0.09115581440588418,0.6429,11.552499999999998,20.53036024200907,-17.26,13380.0,3345.0,821,205.25,3.1575,-5.21,1029.1,inf,0.13,0.6695,16.0,0.318325,0.59625,3,0.75,-3.8906801210045368
0.8,30,9,YES,0.0,1.0,4,0.771425,0.09115581440588418,0.6429,11.552499999999998,20.53036024200907,-17.26,13380.0,3345.0,821,205.25,3.1575,-5.21,1029.1,inf,0.13,0.6695,16.0,0.318325,0.59625,3,0.75,-3.8906801210045368
0.55,10,3,YES,0.0,1.0,5,0.53388,0.014735229893014946,0.5145,4.8740000000000006,13.229900982244727,-7.21,264682.0,52936.4,81183,16236.6,-0.308,-5.34,138657.5,2.6740000000000004,0.11,0.45120000000000005,2338.8,0.07564,0.254,3,0.6,-3.903950491122363
0.75,30,3,YES,0.0,0.7,5,0.47736,0.04224030066180871,0.4139,5.524,12.62433087335721,-10.76,10631.0,2126.2,3364,672.8,0.4579999999999999,-3.15,10845.8,1.762,0.34,0.47119999999999995,182.0,0.0823,0.2822,4,0.8,-4.016165436678604
0.75,10,6,YES,0.0,1.0,5,0.70152,0.07258740937655782,0.616,3.064,8.852038183379012,-10.49,20105.0,4021.0,4087,817.4,2.9240000000000004,-2.06,10427.2,123.28200000000001,0.37,0.6402,74.2,0.1025,0.2762,4,0.8,-4.509019091689506
0.75,30,6,YES,0.0,1.0,5,0.7013199999999999,0.07272872197419661,0.6155,3.0479999999999996,8.876453120475542,-10.55,20056.0,4011.2,4085,817.0,2.9200000000000004,-2.07,10427.2,123.28200000000001,0.37,0.6402,72.2,0.10264,0.2766,4,0.8,-4.555226560237772
0.75,50,6,YES,0.0,1.0,5,0.70196,0.07553286039863713,0.6129,3.1759999999999997,9.238976133749887,-10.99,20572.0,4114.4,4011,802.2,3.096,-2.14,10303.7,127.002,0.35,0.6402,61.8,0.10866,0.2854,4,0.8,-4.740488066874944
0.6,50,6,YES,0.0,0.5,5,0.31555999999999995,0.02990030100182939,0.2867,57.94,119.54561326121507,-10.53,415655.0,83131.0,8407,1681.4,1.034,-2.68,28703.4,7.9079999999999995,0.39,0.45099999999999996,269.2,0.20800000000000002,0.43600000000000005,3,0.6,-4.9918066306075355
0.65,10,3,YES,0.0,0.7,5,0.44437999999999994,0.014990230151668775,0.4213,1.182,7.669372203772614,-7.91,-11911.0,-2382.2,16995,3399.0,0.004000000000000092,-3.09,21310.9,1.5139999999999998,0.26,0.46900000000000003,1155.6,0.036,0.19260000000000002,3,0.6,-5.025686101886307
0.8,50,6,YES,0.3,0.8,5,0.70938,0.09074897795567725,0.5789,8.894,18.68100050853808,-15.88,15528.0,3105.6,913,182.6,4.114,-2.48,761.9,inf,0.43,0.671,29.2,0.1717,0.34219999999999995,3,0.6,-5.21050025426904
0.85,50,3,YES,0.0,0.7,5,0.5214399999999999,0.04286826331915026,0.4561,5.784000000000001,16.401852944103602,-9.69,2037.0,407.4,501,100.2,0.438,-2.17,1937.5,1.496,0.43,0.4716,25.8,0.18639999999999998,0.41159999999999997,3,0.6,-5.3239264720518005
0.7,50,6,YES,0.0,0.5,5,0.32258,0.031809778370809165,0.2961,-0.14800000000000021,6.192711037986514,-7.91,2152.0,430.4,2216,443.2,-0.312,-1.8,4280.7,0.9359999999999999,0.52,0.47119999999999995,105.8,0.07742,0.2548,1,0.2,-5.617355518993257
0.8,10,6,NO,0.0,1.0,5,0.79098,0.08090888084753121,0.6667,7.220000000000001,19.350158914076133,-10.59,41067.0,8213.4,2706,541.2,1.906,-2.48,8401.8,inf,0.35,0.6778000000000001,36.6,0.27694,0.3786,3,0.6,-5.632079457038065
0.8,30,6,NO,0.0,1.0,5,0.79096,0.0808864512758472,0.6667,7.218000000000001,19.34849529033201,-10.59,41030.0,8206.0,2705,541.0,1.908,-2.48,8401.8,inf,0.35,0.6778000000000001,35.8,0.27698,0.37879999999999997,3,0.6,-5.633247645166005
0.55,50,9,YES,0.0,0.7,5,0.42548,0.02270896298821238,0.397,39.806,85.08393285456427,-9.73,378315.0,75663.0,12066,2413.2,0.10999999999999996,-3.99,30883.6,13.818000000000001,0.1,0.47119999999999995,145.8,0.26738,0.46299999999999997,3,0.6,-5.654966427282137
0.55,30,9,YES,0.0,0.7,5,0.42544000000000004,0.02274275708879643,0.397,39.796,85.09105875472463,-9.73,378115.0,75623.0,12068,2413.6,0.10600000000000005,-4.01,30983.6,13.818000000000001,0.1,0.45120000000000005,146.0,0.26734,0.46299999999999997,3,0.6,-5.668529377362315
0.55,10,9,YES,0.0,0.7,5,0.42544000000000004,0.02274275708879643,0.397,39.796,85.09105875472463,-9.73,378115.0,75623.0,12068,2413.6,0.10600000000000005,-4.01,30983.6,13.818000000000001,0.1,0.45120000000000005,146.0,0.26734,0.46299999999999997,3,0.6,-5.668529377362315
0.8,10,3,NO,0.0,0.7,5,0.54142,0.11557269141107686,0.4153,13.797999999999998,24.770574680455034,-23.71,34749.0,6949.8,1892,378.4,2.2299999999999995,-3.89,10947.3,20.380000000000003,0.09,0.649,229.4,0.10812,0.29900000000000004,4,0.8,-5.700287340227519
0.6,10,3,YES,0.0,0.7,5,0.41154,0.014952357673624581,0.3926,15.966,35.63545678113304,-13.05,347696.0,69539.2,33316,6663.2,0.060000000000000095,-5.13,117472.4,4.146,0.08,0.409,1711.6,0.1179,0.31920000000000004,3,0.6,-5.766728390566519
0.55,50,3,YES,0.0,0.7,5,0.40693999999999997,0.009672796906789648,0.3947,8.516000000000002,21.391378637198677,-12.35,288254.0,57650.8,47684,9536.8,-0.24,-5.93,147601.1,2.432,0.07,0.4288,869.4,0.10759999999999999,0.3236,3,0.6,-5.884689318599337
0.6,10,6,YES,0.0,0.5,5,0.3129,0.03153323643395965,0.2827,55.162,115.14757995720103,-11.62,406412.0,81282.4,8640,1728.0,0.8800000000000001,-3.08,29644.2,7.392,0.34,0.45099999999999996,311.4,0.20254,0.42619999999999997,3,0.6,-5.897789978600517
0.6,30,6,YES,0.0,0.5,5,0.31288,0.03167360099515052,0.2825,55.198,115.26661711007226,-11.74,406347.0,81269.4,8635,1727.0,0.8760000000000001,-3.11,29901.3,7.396000000000001,0.34,0.45099999999999996,306.2,0.20276,0.4264,3,0.6,-5.95730855503613
0.8,50,9,YES,0.0,0.5,4,0.3896,0.13570600576245698,0.2143,49.305,80.7464156067211,-49.94,6380.0,1595.0,131,32.75,0.875,-6.25,1052.4,3.9699999999999998,0.13,0.4945,16.0,0.41237500000000005,0.77525,3,0.75,-6.05020780336055
0.8,10,9,YES,0.0,0.5,4,0.3896,0.13570600576245698,0.2143,49.305,80.7464156067211,-49.94,6380.0,1595.0,131,32.75,0.875,-6.25,1052.4,3.9699999999999998,0.13,0.4945,16.0,0.41237500000000005,0.77525,3,0.75,-6.05020780336055
0.8,30,9,YES,0.0,0.5,4,0.3896,0.13570600576245698,0.2143,49.305,80.7464156067211,-49.94,6380.0,1595.0,131,32.75,0.875,-6.25,1052.4,3.9699999999999998,0.13,0.4945,16.0,0.41237500000000005,0.77525,3,0.75,-6.05020780336055
0.75,50,3,YES,0.0,0.7,5,0.47458,0.049911641928512045,0.4012,4.351999999999999,12.841897056120642,-13.3,7225.0,1445.0,2802,560.4,0.492,-3.15,11225.7,1.6759999999999997,0.34,0.5134000000000001,108.4,0.10672,0.3014,3,0.6,-6.058948528060322
0.8,30,3,ALL,0.0,0.7,5,0.52884,0.08785834052609917,0.3932,13.918000000000001,25.350671983203917,-24.95,37376.0,7475.2,3336,667.2,2.766,-3.81,21432.0,37.82000000000001,0.11,0.5734,94.8,0.15699999999999997,0.38639999999999997,4,0.8,-6.242335991601957
0.6,50,3,YES,0.0,0.5,5,0.28308,0.037422012238788015,0.2356,40.172000000000004,78.60005419845459,-24.24,421893.0,84378.6,15440,3088.0,0.62,-4.75,108476.1,5.034000000000001,0.07,0.4312,561.2,0.17868,0.42460000000000003,4,0.8,-6.400027099227288
0.7,10,6,YES,0.0,0.5,5,0.32038,0.030352709928439685,0.2909,-1.6800000000000002,5.337026325586186,-7.3,-1043.0,-208.6,2342,468.4,-0.606,-1.71,4680.7,0.8539999999999999,0.57,0.4488,128.4,0.06984,0.23620000000000002,2,0.4,-6.538513162793093
0.75,10,3,YES,0.0,0.7,5,0.45536000000000004,0.02655123349300366,0.4157,1.2560000000000002,10.12925120628371,-9.7,-2591.0,-518.2,4397,879.4,-0.53,-3.52,12106.5,1.134,0.28,0.4242,435.8,0.0561,0.21739999999999998,2,0.4,-6.718625603141854
0.8,30,6,YES,0.3,0.8,5,0.70574,0.09321771827286911,0.5641,8.208,19.036409062635737,-18.04,15193.0,3038.6,933,186.6,3.9300000000000006,-2.76,761.9,inf,0.39,0.6487999999999999,35.8,0.15331999999999998,0.3254,4,0.8,-6.722204531317868
0.8,10,6,YES,0.3,0.8,5,0.70574,0.09321771827286911,0.5641,8.208,19.036409062635737,-18.04,15193.0,3038.6,933,186.6,3.9300000000000006,-2.76,761.9,inf,0.39,0.6487999999999999,36.6,0.15331999999999998,0.3254,4,0.8,-6.722204531317868
0.55,30,3,YES,0.0,0.7,5,0.40422,0.00910889674988138,0.3941,6.752,19.521984274145904,-12.43,221168.0,44233.6,52467,10493.4,-0.5860000000000001,-6.62,162280.4,2.246,0.04,0.38880000000000003,1351.4,0.0921,0.29100000000000004,3,0.6,-6.737992137072952
0.7,30,6,YES,0.0,0.5,5,0.31994,0.03049660636857815,0.2909,-1.846,5.461618807643022,-7.3,-1300.0,-260.0,2341,468.2,-0.642,-1.71,4680.7,0.8460000000000001,0.57,0.4488,124.8,0.06996,0.23679999999999998,2,0.4,-6.766809403821512
0.8,50,6,NO,0.0,1.0,5,0.7860400000000001,0.08740296333649104,0.6505,6.902000000000001,20.137705182070775,-12.44,39511.0,7902.2,2601,520.2,1.8660000000000003,-2.59,8636.5,inf,0.33,0.6778000000000001,29.2,0.29546,0.3922,3,0.6,-6.898852591035386
0.8,10,3,ALL,0.0,0.7,5,0.51158,0.07614280662019231,0.3998,9.838000000000001,19.685923143200572,-23.29,34930.0,6986.0,4200,840.0,2.822,-4.08,22921.4,514.604,0.12,0.6578,229.4,0.09378,0.278,4,0.8,-6.991961571600284
0.7,30,3,YES,0.0,0.7,5,0.46392,0.018984651695514467,0.4431,0.8580000000000003,11.962943617688751,-8.78,1888.0,377.6,7900,1580.0,-0.5760000000000001,-3.67,14714.9,1.7879999999999998,0.26,0.3822,337.4,0.042859999999999995,0.19060000000000002,2,0.4,-7.757471808844375
0.85,10,3,ALL,0.0,0.5,5,0.30114,0.038170184699579335,0.25,8.822,22.92512420904192,-17.55,2177.0,435.4,674,134.8,-0.054000000000000006,-3.33,4637.5,1.404,0.22,0.41059999999999997,93.8,0.12798,0.3566,3,0.6,-7.90556210452096
0.6,30,3,YES,0.0,0.5,5,0.27738,0.035023734809411754,0.2404,32.54,66.99677119085665,-23.57,378592.0,75718.4,17528,3505.6,0.284,-5.2,117007.9,4.385999999999999,0.05,0.45120000000000005,917.4,0.15231999999999998,0.3812,4,0.8,-8.029385595428325
0.55,10,3,YES,0.0,0.7,5,0.40128,0.008626818648841508,0.3917,4.77,18.61770931129821,-12.8,143263.0,28652.6,56901,11380.2,-0.952,-6.84,178178.0,1.998,0.03,0.409,2338.8,0.07914,0.262,2,0.4,-8.378854655649105
0.7,50,3,YES,0.0,0.7,5,0.46902,0.021073490456020798,0.4461,1.9980000000000004,15.311447351573264,-10.37,9560.0,1912.0,6531,1306.2,-0.512,-3.4,14597.6,1.874,0.29,0.3422,197.4,0.05774,0.22139999999999999,1,0.2,-8.768723675786632
0.7,10,3,YES,0.0,0.7,5,0.44982,0.018247794387267754,0.4306,-1.2139999999999997,11.396610461009887,-8.7,-19396.0,-3879.2,9643,1928.6,-1.248,-3.88,15166.2,1.55,0.18,0.4266,721.8,0.028759999999999997,0.151,2,0.4,-9.522305230504942
0.8,10,6,ALL,0.0,1.0,5,0.76002,0.09913622950263944,0.597,3.972,16.97482312131705,-17.23,53962.0,10792.4,5148,1029.6,2.678,-2.51,20071.8,inf,0.24,0.68,36.6,0.23620000000000002,0.37320000000000003,2,0.4,-9.684411560658525
0.8,30,6,ALL,0.0,1.0,5,0.7599199999999999,0.09907707605697696,0.597,3.9659999999999997,16.974054612849578,-17.23,53910.0,10782.0,5146,1029.2,2.678,-2.51,20071.8,inf,0.24,0.68,35.8,0.2363,0.3734,2,0.4,-9.690027306424788
0.55,50,3,YES,0.0,0.5,5,0.28684,0.02265574982206506,0.2573,13.374,34.23479341255034,-21.2,284599.0,56919.8,29303,5860.6,-0.30400000000000016,-6.32,152065.2,2.326,0.04,0.4088,869.4,0.11850000000000001,0.34500000000000003,3,0.6,-10.103396706275168
0.8,50,6,ALL,0.0,1.0,5,0.75644,0.10492879966910894,0.5832,3.7479999999999998,17.570613819670616,-18.71,52327.0,10465.4,5005,1001.0,2.69,-2.62,20434.1,inf,0.22,0.68,29.2,0.2504,0.38439999999999996,2,0.4,-10.650306909835308
0.65,50,3,YES,0.0,0.5,5,0.2923,0.035780651195862816,0.2511,5.017999999999999,19.12007243710128,-21.19,7100.0,1420.0,6503,1300.6,-0.44400000000000006,-6.7,26775.2,1.7099999999999997,0.0,0.3666,352.6,0.08356,0.3058,3,0.6,-10.899036218550641
0.55,30,3,YES,0.0,0.5,5,0.28278,0.0202090821167118,0.2578,10.564,31.044706956259063,-20.97,223842.0,44768.4,32252,6450.4,-0.664,-6.97,164006.1,2.118,0.03,0.3866,1351.4,0.10164,0.31120000000000003,3,0.6,-11.249353478129532
0.6,10,3,YES,0.0,0.5,5,0.27476,0.030182743414076854,0.239,25.546000000000003,59.69530618063702,-23.4,324276.0,64855.2,19828,3965.6,-0.12600000000000003,-5.52,125205.1,3.6979999999999995,0.04,0.3912,1711.6,0.12984,0.3408,3,0.6,-11.321653090318506
0.8,30,3,YES,0.0,0.7,5,0.51226,0.07727825049779531,0.3794,14.158000000000001,37.015576045767546,-23.83,6262.0,1252.4,1807,361.4,1.212,-3.62,11105.3,2.8299999999999996,0.17,0.531,94.8,0.13152,0.364,4,0.8,-11.49878802288377
0.6,50,9,YES,0.0,0.5,5,0.32282,0.05799799134452846,0.2513,97.14,207.29387171356512,-16.66,416011.0,83202.2,4738,947.6,0.85,-3.3,27703.1,17.054,0.33,0.4734,110.4,0.31504,0.5458000000000001,3,0.6,-11.504935856782563
0.55,50,9,YES,0.0,0.5,5,0.32316,0.047396023039913394,0.2709,61.674,137.12543666293283,-15.5,369417.0,73883.4,7690,1538.0,-0.0700000000000001,-4.12,32448.1,11.24,0.14,0.4312,145.8,0.27240000000000003,0.4748,3,0.6,-11.538718331466413
0.6,10,9,YES,0.0,0.5,5,0.32278,0.05803927118770532,0.2513,97.128,207.30210797288098,-16.72,415911.0,83182.2,4739,947.8,0.8460000000000001,-3.32,27703.1,17.052,0.32,0.4734,110.6,0.31498,0.5456,3,0.6,-11.539053986440486
0.6,30,9,YES,0.0,0.5,5,0.32278,0.05803927118770532,0.2513,97.128,207.30210797288098,-16.72,415911.0,83182.2,4739,947.8,0.8460000000000001,-3.32,27703.1,17.052,0.32,0.4734,110.6,0.31498,0.5456,3,0.6,-11.539053986440486
0.55,30,9,YES,0.0,0.5,5,0.32314,0.04741658992378093,0.2709,61.666,137.13098548468176,-15.5,369317.0,73863.4,7691,1538.2,-0.07400000000000002,-4.12,32448.1,11.238000000000001,0.14,0.4312,146.0,0.27238,0.4748,3,0.6,-11.549492742340881
0.55,10,9,YES,0.0,0.5,5,0.32314,0.04741658992378093,0.2709,61.666,137.13098548468176,-15.5,369317.0,73863.4,7691,1538.2,-0.07400000000000002,-4.12,32448.1,11.238000000000001,0.14,0.4312,146.0,0.27238,0.4748,3,0.6,-11.549492742340881
0.8,50,3,ALL,0.0,0.7,5,0.52396,0.10484289675509734,0.3697,7.441999999999998,22.36945171433578,-29.16,26689.0,5337.8,2786,557.2,2.064,-3.83,20666.1,43.760000000000005,0.09,0.5756,55.4,0.20566,0.4244,4,0.8,-12.490725857167892
0.85,10,3,NO,0.0,0.5,5,0.37356,0.14226437712934323,0.1698,39.802,70.44899694104949,-58.68,7056.0,1411.2,276,55.2,0.19199999999999967,-9.96,2598.6,4.258,0.0,0.5326000000000001,93.8,0.19498,0.4364,3,0.6,-13.026498470524743
0.8,10,3,YES,0.0,0.7,5,0.48538,0.057730685081679035,0.3864,5.45,23.47629123179383,-22.92,181.0,36.2,2308,461.6,0.4880000000000001,-4.08,12238.1,1.9,0.19,0.44420000000000004,229.4,0.08264,0.2766,4,0.8,-13.164145615896915
0.8,10,9,YES,0.0,0.7,4,0.512275,0.17958432327646714,0.2857,25.0825,51.2493020277675,-43.02,8938.0,2234.5,266,66.5,0.9975,-8.41,1013.0,13.1175,0.03,0.558,16.0,0.3151,0.59075,3,0.75,-13.44815101388375
0.8,30,9,YES,0.0,0.7,4,0.512275,0.17958432327646714,0.2857,25.0825,51.2493020277675,-43.02,8938.0,2234.5,266,66.5,0.9975,-8.41,1013.0,13.1175,0.03,0.558,16.0,0.3151,0.59075,3,0.75,-13.44815101388375
0.8,50,9,YES,0.0,0.7,4,0.512275,0.17958432327646714,0.2857,25.0825,51.2493020277675,-43.02,8938.0,2234.5,266,66.5,0.9975,-8.41,1013.0,13.1175,0.03,0.558,16.0,0.3151,0.59075,3,0.75,-13.44815101388375
0.55,10,3,YES,0.0,0.5,5,0.27999999999999997,0.016984846187116338,0.2552,7.401999999999999,29.40611960119866,-21.44,147435.0,29487.0,35208,7041.6,-1.098,-7.38,180254.3,1.8679999999999999,0.02,0.4312,2338.8,0.08797999999999999,0.28159999999999996,3,0.6,-13.733059800599332
0.65,30,3,YES,0.0,0.5,5,0.28488,0.033374121711290027,0.2535,1.1899999999999995,17.47132937128712,-21.41,-19658.0,-3931.6,7646,1529.2,-1.2939999999999998,-8.53,32211.4,1.436,0.0,0.3442,586.0,0.06282,0.25739999999999996,3,0.6,-13.96866468564356
0.8,10,6,NO,0.0,0.7,4,0.5566249999999999,0.1804807722907531,0.2903,25.9225,55.17754819670768,-41.87,24167.0,6041.75,683,170.75,1.835,-3.29,9071.7,inf,0.14,0.7222500000000001,43.25,0.35475,0.47050000000000003,3,0.75,-14.22727409835384
0.8,30,6,NO,0.0,0.7,4,0.5566249999999999,0.1804807722907531,0.2903,25.9225,55.17754819670768,-41.87,24167.0,6041.75,683,170.75,1.835,-3.29,9071.7,inf,0.14,0.7222500000000001,42.25,0.35475,0.47050000000000003,3,0.75,-14.22727409835384
0.8,10,6,YES,0.0,1.0,5,0.7276400000000001,0.1179536476756866,0.5282,0.2919999999999995,15.977056049222586,-23.8,12896.0,2579.2,2442,488.4,1.7280000000000002,-3.04,11764.9,inf,0.17,0.6154,36.6,0.18792,0.36219999999999997,2,0.4,-14.836528024611294
0.8,30,6,YES,0.0,1.0,5,0.72746,0.11790289648689724,0.5282,0.2779999999999994,15.981414830984145,-23.8,12881.0,2576.2,2441,488.2,1.7260000000000002,-3.04,11764.9,inf,0.17,0.6154,35.8,0.18808,0.36239999999999994,2,0.4,-14.852707415492073
0.8,50,6,NO,0.0,0.7,4,0.556125,0.18923474619283492,0.2747,26.1525,56.097168897666606,-44.42,23705.0,5926.25,671,167.75,1.875,-3.45,9177.9,inf,0.13,0.7222500000000001,34.5,0.36835,0.48,3,0.75,-15.222084448833304
0.8,50,6,YES,0.0,1.0,5,0.72612,0.1224907425073422,0.5195,0.25799999999999984,16.414468313046267,-24.65,12815.0,2563.0,2404,480.8,1.7760000000000002,-3.1,11797.6,inf,0.16,0.6154,29.2,0.19918,0.376,2,0.4,-15.344234156523132
0.65,10,3,YES,0.0,0.5,5,0.28090000000000004,0.02482136176763879,0.2517,-3.08,13.394284228729804,-19.72,-53657.0,-10731.4,9295,1859.0,-1.6580000000000001,-7.74,33922.2,0.9560000000000001,0.0,0.3266,1155.6,0.0432,0.2092,3,0.6,-15.693142114364903
0.8,50,3,YES,0.0,0.7,5,0.50072,0.08774327324644324,0.3508,4.390000000000001,23.3183393491046,-28.37,551.0,110.2,1498,299.6,0.5520000000000002,-3.76,10662.4,2.184,0.14,0.4888,55.4,0.17594,0.3916,3,0.6,-15.7801696745523
0.85,50,3,ALL,0.0,0.5,4,0.28817499999999996,0.08191562223817059,0.1667,2.6374999999999993,29.051404297669787,-21.49,1925.0,481.25,371,92.75,-0.5525000000000001,-3.02,4948.6,1.385,0.28,0.42675,30.25,0.29095,0.4465,2,0.5,-18.335202148834895
0.85,30,3,ALL,0.0,0.5,5,0.29504,0.04829847823689685,0.2414,-2.2840000000000003,22.519870781156804,-17.39,1595.0,319.0,495,99.0,-0.71,-2.73,4132.7,1.326,0.31,0.386,42.6,0.18072,0.37279999999999996,1,0.2,-18.760935390578403
0.8,30,3,NO,0.0,0.7,5,0.5405599999999999,0.12436501919752192,0.4,7.261999999999999,35.24294213030461,-28.43,31113.0,6222.6,1529,305.8,0.8680000000000001,-4.83,10326.6,22.466,0.08,0.5354,94.8,0.15356,0.3084,3,0.6,-18.88847106515231
0.75,50,6,YES,0.0,0.7,5,0.46516,0.10019472541007336,0.3021,-0.6659999999999997,19.84951082520675,-32.23,1631.0,326.2,1616,323.2,0.876,-3.26,11791.2,2.568,0.16,0.5978,61.8,0.12732000000000002,0.27880000000000005,2,0.4,-20.259755412603376
0.75,10,6,YES,0.0,0.7,5,0.46297999999999995,0.09845017521568969,0.3027,-1.15,19.348484436771784,-31.88,968.0,193.6,1650,330.0,0.716,-3.24,11983.2,2.526,0.17,0.5978,74.2,0.12098,0.2706,2,0.4,-20.38824221838589
